sample_id,trajectory_id,MMSI,split,gap_steps,prefix_steps,suffix_steps,window_start_index,gap_start_index,gap_end_index,window_end_index,hidden_gap_start_timestamp,hidden_gap_end_timestamp,last_prefix_timestamp,first_suffix_timestamp,hidden_internal_duration_min,observable_gap_duration_min,max_dt_inside_window_min,mean_dt_inside_window_min,median_dt_inside_window_min,num_prefix_rows,num_gap_rows,num_suffix_rows
traj_0761_gap10_w0,traj_0761,235006680,train,10,60,60,0,60,69,129,2023-09-22 18:22:25,2023-09-22 20:24:26,2023-09-22 18:10:45,2023-09-22 20:37:07,122.0167,146.3667,74.0,17.8256,12.0,60,10,60
traj_0761_gap10_w1,traj_0761,235006680,train,10,60,60,257,317,326,386,2023-09-26 02:06:29,2023-09-26 05:00:29,2023-09-26 01:39:29,2023-09-26 05:08:03,174.0,208.5667,123.0,21.7408,12.0,60,10,60
traj_0761_gap10_w2,traj_0761,235006680,train,10,60,60,514,574,583,643,2023-09-29 20:50:16,2023-09-29 23:23:55,2023-09-29 19:39:35,2023-09-30 00:08:57,153.65,269.3667,174.0,22.8587,11.7833,60,10,60
traj_0761_gap15_w0,traj_0761,235006680,train,15,60,60,0,60,74,134,2023-09-22 18:22:25,2023-09-22 21:21:27,2023-09-22 18:10:45,2023-09-22 21:32:27,179.0333,201.7,84.6667,18.2526,12.0,60,15,60
traj_0761_gap15_w1,traj_0761,235006680,train,15,60,60,254,314,328,388,2023-09-26 01:15:30,2023-09-26 05:30:03,2023-09-26 01:03:29,2023-09-26 05:42:23,254.55,278.9,123.0,21.4741,12.0083,60,15,60
traj_0761_gap15_w2,traj_0761,235006680,train,15,60,60,509,569,583,643,2023-09-29 18:52:39,2023-09-29 23:23:55,2023-09-29 18:43:46,2023-09-30 00:08:57,271.2667,325.1833,174.0,22.6884,11.8,60,15,60
traj_0761_gap30_w0,traj_0761,235006680,train,30,60,60,0,60,89,149,2023-09-22 18:22:25,2023-09-23 01:40:22,2023-09-22 18:10:45,2023-09-23 01:55:22,437.95,464.6167,84.6667,17.7975,12.0,60,30,60
traj_0761_gap30_w1,traj_0761,235006680,train,30,60,60,247,307,336,396,2023-09-25 23:27:07,2023-09-26 09:24:23,2023-09-25 22:57:15,2023-09-26 09:32:05,597.2667,634.8333,123.0,21.5158,12.0167,60,30,60
traj_0761_gap30_w2,traj_0761,235006680,train,30,60,60,494,554,583,643,2023-09-29 16:09:13,2023-09-29 23:23:55,2023-09-29 15:59:14,2023-09-30 00:08:57,434.7,489.7167,174.0,22.2377,11.6833,60,30,60
traj_0761_gap45_w0,traj_0761,235006680,train,45,60,60,0,60,104,164,2023-09-22 18:22:25,2023-09-23 05:47:24,2023-09-22 18:10:45,2023-09-23 05:57:35,684.9833,706.8333,84.6667,17.9127,12.0,60,45,60
traj_0761_gap45_w1,traj_0761,235006680,train,45,60,60,240,300,344,404,2023-09-25 20:13:14,2023-09-26 11:51:33,2023-09-25 20:01:34,2023-09-26 12:01:42,938.3167,960.1333,123.0,21.4698,12.0167,60,45,60
traj_0761_gap45_w2,traj_0761,235006680,train,45,60,60,479,539,583,643,2023-09-29 10:54:16,2023-09-29 23:23:55,2023-09-29 10:42:35,2023-09-30 00:08:57,749.65,806.3667,174.0,21.1266,11.5083,60,45,60
traj_0761_gap60_w0,traj_0761,235006680,train,60,60,60,0,60,119,179,2023-09-22 18:22:25,2023-09-23 11:31:33,2023-09-22 18:10:45,2023-09-23 11:37:31,1029.1333,1046.7667,90.0,18.1892,12.0,60,60,60
traj_0761_gap60_w1,traj_0761,235006680,train,60,60,60,232,292,351,411,2023-09-25 17:57:06,2023-09-26 13:52:30,2023-09-25 17:46:14,2023-09-26 14:04:19,1195.4,1218.0833,123.0,21.3354,12.0167,60,60,60
traj_0761_gap60_w2,traj_0761,235006680,train,60,60,60,464,524,583,643,2023-09-29 05:40:34,2023-09-29 23:23:55,2023-09-29 05:34:54,2023-09-30 00:08:57,1063.35,1114.05,174.0,21.1411,11.5333,60,60,60
traj_0762_gap5_w0,traj_0762,228018800,train,5,60,60,0,60,64,124,2023-09-06 06:58:02,2023-09-06 08:01:01,2023-09-06 06:45:11,2023-09-06 08:13:01,62.9833,87.8333,252.1167,19.3097,12.0,60,5,60
traj_0762_gap5_w1,traj_0762,228018800,train,5,60,60,280,340,344,404,2023-09-09 20:14:25,2023-09-09 22:41:25,2023-09-09 19:53:25,2023-09-09 22:53:25,147.0,180.0,117.0,16.7167,11.7583,60,5,60
traj_0762_gap5_w2,traj_0762,228018800,train,5,60,60,560,620,624,684,2023-09-12 22:25:24,2023-09-12 23:40:24,2023-09-12 22:10:24,2023-09-12 23:52:24,75.0,102.0,208.0,16.1747,12.0,60,5,60
traj_0762_gap10_w0,traj_0762,228018800,train,10,60,60,0,60,69,129,2023-09-06 06:58:02,2023-09-06 10:16:40,2023-09-06 06:45:11,2023-09-06 10:43:42,198.6333,238.5167,252.1167,19.0143,12.0,60,10,60
traj_0762_gap10_w1,traj_0762,228018800,train,10,60,60,278,338,347,407,2023-09-09 19:29:26,2023-09-09 23:53:27,2023-09-09 19:17:27,2023-09-10 00:04:37,264.0167,287.1667,117.0,16.5027,11.5167,60,10,60
traj_0762_gap10_w2,traj_0762,228018800,train,10,60,60,555,615,624,684,2023-09-12 20:04:24,2023-09-12 23:40:24,2023-09-12 19:43:25,2023-09-12 23:52:24,216.0,248.9833,208.0,16.0411,12.0,60,10,60
traj_0762_gap15_w0,traj_0762,228018800,train,15,60,60,0,60,74,134,2023-09-06 06:58:02,2023-09-06 12:07:41,2023-09-06 06:45:11,2023-09-06 12:19:41,309.65,334.5,252.1167,18.7042,12.0,60,15,60
traj_0762_gap15_w1,traj_0762,228018800,train,15,60,60,275,335,349,409,2023-09-09 18:17:26,2023-09-10 00:15:36,2023-09-09 17:20:27,2023-09-10 00:27:36,358.1667,427.15,117.0,16.3904,11.5167,60,15,60
traj_0762_gap15_w2,traj_0762,228018800,train,15,60,60,550,610,624,684,2023-09-12 18:58:25,2023-09-12 23:40:24,2023-09-12 18:46:24,2023-09-12 23:52:24,281.9833,306.0,208.0,15.8752,12.0,60,15,60
traj_0762_gap30_w0,traj_0762,228018800,train,30,60,60,0,60,89,149,2023-09-06 06:58:02,2023-09-06 17:37:40,2023-09-06 06:45:11,2023-09-06 17:55:40,639.6333,670.4833,252.1167,17.9657,12.0,60,30,60
traj_0762_gap30_w1,traj_0762,228018800,train,30,60,60,268,328,357,417,2023-09-09 15:13:56,2023-09-10 01:46:08,2023-09-09 14:59:26,2023-09-10 01:57:37,632.2,658.1833,117.0,17.4698,11.9833,60,30,60
traj_0762_gap30_w2,traj_0762,228018800,train,30,60,60,535,595,624,684,2023-09-12 13:14:57,2023-09-12 23:40:24,2023-09-12 13:04:26,2023-09-12 23:52:24,625.45,647.9667,208.0,15.4818,12.0,60,30,60
traj_0762_gap45_w0,traj_0762,228018800,train,45,60,60,0,60,104,164,2023-09-06 06:58:02,2023-09-06 23:31:31,2023-09-06 06:45:11,2023-09-06 23:44:00,993.4833,1018.8167,252.1167,17.839,12.0,60,45,60
traj_0762_gap45_w1,traj_0762,228018800,train,45,60,60,260,320,364,424,2023-09-09 13:43:57,2023-09-10 03:07:45,2023-09-09 13:32:56,2023-09-10 03:20:16,803.8,827.3333,117.0,18.4511,12.0,60,45,60
traj_0762_gap45_w2,traj_0762,228018800,train,45,60,60,520,580,624,684,2023-09-12 10:01:06,2023-09-12 23:40:24,2023-09-12 09:51:36,2023-09-12 23:52:24,819.3,840.8,208.0,15.9682,12.0,60,45,60
traj_0762_gap60_w0,traj_0762,228018800,train,60,60,60,0,60,119,179,2023-09-06 06:58:02,2023-09-07 02:20:59,2023-09-06 06:45:11,2023-09-07 02:33:00,1162.95,1187.8167,252.1167,20.4196,12.0,60,60,60
traj_0762_gap60_w1,traj_0762,228018800,train,60,60,60,252,312,371,431,2023-09-09 11:17:26,2023-09-10 04:34:07,2023-09-09 10:56:51,2023-09-10 04:47:07,1036.6833,1070.2667,117.0,18.3435,12.0,60,60,60
traj_0762_gap60_w2,traj_0762,228018800,train,60,60,60,505,565,624,684,2023-09-12 07:04:06,2023-09-12 23:40:24,2023-09-12 06:51:36,2023-09-12 23:52:24,996.3,1020.8,208.0,16.944,12.0,60,60,60
traj_0763_gap5,traj_0763,245889000,val,5,60,60,380,440,444,504,2023-07-12 06:10:01,2023-07-12 07:28:09,2023-07-12 05:58:09,2023-07-12 07:34:02,78.1333,95.8833,47.9667,15.1452,12.0167,60,5,60
traj_0763_gap10,traj_0763,245889000,val,10,60,60,377,437,446,506,2023-07-12 05:34:02,2023-07-12 07:40:10,2023-07-12 05:28:10,2023-07-12 07:46:05,126.1333,137.9167,47.9667,14.9229,12.0167,60,10,60
traj_0763_gap15,traj_0763,245889000,val,15,60,60,375,435,449,509,2023-07-12 04:49:10,2023-07-12 08:10:04,2023-07-12 04:37:16,2023-07-12 08:28:01,200.9,230.75,47.9667,14.8197,12.0167,60,15,60
traj_0763_gap30,traj_0763,245889000,val,30,60,60,367,427,456,516,2023-07-12 02:04:12,2023-07-12 09:49:11,2023-07-12 01:49:09,2023-07-12 10:13:03,464.9833,503.9,47.9667,14.3154,12.0,60,30,60
traj_0763_gap45,traj_0763,245889000,val,45,60,60,360,420,464,524,2023-07-11 23:58:12,2023-07-12 11:37:10,2023-07-11 23:52:12,2023-07-12 11:52:02,698.9667,719.8333,47.9667,14.1058,12.0,60,45,60
traj_0763_gap60,traj_0763,245889000,val,60,60,60,352,412,471,531,2023-07-11 21:34:02,2023-07-12 12:52:13,2023-07-11 21:19:03,2023-07-12 13:31:10,918.1833,972.1167,47.9667,13.9441,12.0,60,60,60
traj_0764_gap5_w0,traj_0764,304612000,train,5,60,60,0,60,64,124,2023-08-26 18:34:27,2023-08-26 19:01:25,2023-08-26 18:25:26,2023-08-26 19:07:27,26.9667,42.0167,180.0167,10.2472,6.1333,60,5,60
traj_0764_gap5_w1,traj_0764,304612000,train,5,60,60,942,1002,1006,1066,2023-09-01 11:07:38,2023-09-01 11:46:38,2023-09-01 10:58:41,2023-09-01 11:55:40,39.0,56.9833,25.1,8.3228,7.1,60,5,60
traj_0764_gap5_w2,traj_0764,304612000,train,5,60,60,1884,1944,1948,2008,2023-09-07 12:07:50,2023-09-07 12:40:51,2023-09-07 11:58:50,2023-09-07 12:46:49,33.0167,47.9833,33.0667,9.2235,7.4167,60,5,60
traj_0764_gap10_w0,traj_0764,304612000,train,10,60,60,0,60,69,129,2023-08-26 18:34:27,2023-08-26 19:31:32,2023-08-26 18:25:26,2023-08-26 19:37:29,57.0833,72.05,180.0167,10.315,6.6667,60,10,60
traj_0764_gap10_w1,traj_0764,304612000,train,10,60,60,940,1000,1009,1069,2023-09-01 10:52:45,2023-09-01 12:07:37,2023-09-01 10:47:43,2023-09-01 12:16:37,74.8667,88.9,25.1,8.3107,7.1,60,10,60
traj_0764_gap10_w2,traj_0764,304612000,train,10,60,60,1879,1939,1948,2008,2023-09-07 11:28:52,2023-09-07 12:40:51,2023-09-07 11:22:50,2023-09-07 12:46:49,71.9833,83.9833,33.0667,9.261,7.4333,60,10,60
traj_0764_gap15_w0,traj_0764,304612000,train,15,60,60,0,60,74,134,2023-08-26 18:34:27,2023-08-26 20:01:34,2023-08-26 18:25:26,2023-08-26 20:22:27,87.1167,117.0167,180.0167,10.366,7.35,60,15,60
traj_0764_gap15_w1,traj_0764,304612000,train,15,60,60,937,997,1011,1071,2023-09-01 10:34:36,2023-09-01 12:22:39,2023-09-01 10:28:40,2023-09-01 12:34:41,108.05,126.0167,25.1,8.3874,7.1,60,15,60
traj_0764_gap15_w2,traj_0764,304612000,train,15,60,60,1874,1934,1948,2008,2023-09-07 10:42:20,2023-09-07 12:40:51,2023-09-07 10:34:49,2023-09-07 12:46:49,118.5167,132.0,33.0667,9.1846,7.275,60,15,60
traj_0764_gap30_w0,traj_0764,304612000,train,30,60,60,0,60,89,149,2023-08-26 18:34:27,2023-08-26 22:43:25,2023-08-26 18:25:26,2023-08-26 22:55:26,248.9667,270.0,180.0167,10.1481,7.45,60,30,60
traj_0764_gap30_w1,traj_0764,304612000,train,30,60,60,930,990,1019,1079,2023-09-01 09:28:37,2023-09-01 13:34:37,2023-09-01 09:16:38,2023-09-01 13:40:38,246.0,264.0,25.1,8.3898,7.1167,60,30,60
traj_0764_gap30_w2,traj_0764,304612000,train,30,60,60,1859,1919,1948,2008,2023-09-07 08:30:10,2023-09-07 12:40:51,2023-09-07 08:10:51,2023-09-07 12:46:49,250.6833,275.9667,33.0667,9.2454,7.15,60,30,60
traj_0764_gap45_w0,traj_0764,304612000,train,45,60,60,0,60,104,164,2023-08-26 18:34:27,2023-08-27 00:51:01,2023-08-26 18:25:26,2023-08-27 01:02:57,376.5667,397.5167,180.0167,9.9149,7.4167,60,45,60
traj_0764_gap45_w1,traj_0764,304612000,train,45,60,60,922,982,1026,1086,2023-09-01 08:14:46,2023-09-01 14:16:38,2023-09-01 08:07:40,2023-09-01 14:22:37,361.8667,374.95,25.1,8.4713,7.5,60,45,60
traj_0764_gap45_w2,traj_0764,304612000,train,45,60,60,1844,1904,1948,2008,2023-09-07 05:36:15,2023-09-07 12:40:51,2023-09-07 05:28:51,2023-09-07 12:46:49,424.6,437.9667,33.0667,9.1691,6.9167,60,45,60
traj_0764_gap60_w0,traj_0764,304612000,train,60,60,60,0,60,119,179,2023-08-26 18:34:27,2023-08-27 03:28:26,2023-08-26 18:25:26,2023-08-27 03:34:27,533.9833,549.0167,180.0167,9.7632,7.4333,60,60,60
traj_0764_gap60_w1,traj_0764,304612000,train,60,60,60,914,974,1033,1093,2023-09-01 07:10:38,2023-09-01 15:16:42,2023-09-01 07:01:39,2023-09-01 15:22:38,486.0667,500.9833,25.1,8.4595,7.8333,60,60,60
traj_0764_gap60_w2,traj_0764,304612000,train,60,60,60,1829,1889,1948,2008,2023-09-07 03:43:50,2023-09-07 12:40:51,2023-09-07 03:37:49,2023-09-07 12:46:49,537.0167,549.0,39.0333,9.4062,7.4333,60,60,60
traj_0765_gap5_w0,traj_0765,232046486,train,5,60,60,0,60,64,124,2023-08-08 07:43:21,2023-08-08 08:25:32,2023-08-08 07:32:42,2023-08-08 10:06:06,42.1833,153.4,124.5333,20.6513,11.9167,60,5,60
traj_0765_gap5_w1,traj_0765,232046486,train,5,60,60,240,300,304,364,2023-08-10 16:01:00,2023-08-10 16:48:59,2023-08-10 15:50:59,2023-08-10 16:58:59,47.9833,68.0,115.5333,13.2733,11.0,60,5,60
traj_0765_gap5_w2,traj_0765,232046486,train,5,60,60,481,541,545,605,2023-08-13 01:06:06,2023-08-13 01:47:37,2023-08-13 00:43:36,2023-08-13 01:58:09,41.5167,74.55,172.1667,14.5191,11.0,60,5,60
traj_0765_gap10_w0,traj_0765,232046486,train,10,60,60,0,60,69,129,2023-08-08 07:43:21,2023-08-08 11:05:20,2023-08-08 07:32:42,2023-08-08 11:16:20,201.9833,223.6333,124.5333,20.2696,11.5167,60,10,60
traj_0765_gap10_w1,traj_0765,232046486,train,10,60,60,238,298,307,367,2023-08-10 15:41:00,2023-08-10 17:19:55,2023-08-10 15:30:59,2023-08-10 17:31:47,98.9167,120.8,115.5333,13.2167,11.0,60,10,60
traj_0765_gap10_w2,traj_0765,232046486,train,10,60,60,476,536,545,605,2023-08-12 23:58:30,2023-08-13 01:47:37,2023-08-12 23:47:29,2023-08-13 01:58:09,109.1167,130.6667,172.1667,14.3833,11.0,60,10,60
traj_0765_gap15_w0,traj_0765,232046486,train,15,60,60,0,60,74,134,2023-08-08 07:43:21,2023-08-08 12:00:50,2023-08-08 07:32:42,2023-08-08 12:11:51,257.4833,279.15,124.5333,20.1591,11.5083,60,15,60
traj_0765_gap15_w1,traj_0765,232046486,train,15,60,60,236,296,310,370,2023-08-10 15:20:29,2023-08-10 17:53:18,2023-08-10 15:09:58,2023-08-10 18:03:18,152.8167,173.3333,115.5333,13.144,11.0,60,15,60
traj_0765_gap15_w2,traj_0765,232046486,train,15,60,60,471,531,545,605,2023-08-12 22:52:59,2023-08-13 01:47:37,2023-08-12 22:42:01,2023-08-13 01:58:09,174.6333,196.1333,172.1667,14.2752,11.0,60,15,60
traj_0765_gap30_w0,traj_0765,232046486,train,30,60,60,0,60,89,149,2023-08-08 07:43:21,2023-08-08 16:32:58,2023-08-08 07:32:42,2023-08-08 16:44:26,529.6167,551.7333,124.5333,19.3053,11.4833,60,30,60
traj_0765_gap30_w1,traj_0765,232046486,train,30,60,60,228,288,317,377,2023-08-10 13:51:21,2023-08-10 19:11:47,2023-08-10 13:39:50,2023-08-10 19:24:16,320.4333,344.4333,115.5333,13.405,11.0,60,30,60
traj_0765_gap30_w2,traj_0765,232046486,train,30,60,60,456,516,545,605,2023-08-12 17:00:23,2023-08-13 01:47:37,2023-08-12 16:49:51,2023-08-13 01:58:09,527.2333,548.3,172.1667,13.9609,11.0,60,30,60
traj_0765_gap45_w0,traj_0765,232046486,train,45,60,60,0,60,104,164,2023-08-08 07:43:21,2023-08-08 20:56:49,2023-08-08 07:32:42,2023-08-08 21:07:48,793.4667,815.1,124.5333,18.5471,11.175,60,45,60
traj_0765_gap45_w1,traj_0765,232046486,train,45,60,60,220,280,324,384,2023-08-10 12:10:19,2023-08-10 20:49:15,2023-08-10 11:57:50,2023-08-10 20:59:45,518.9333,541.9167,115.5333,13.7395,11.0,60,45,60
traj_0765_gap45_w2,traj_0765,232046486,train,45,60,60,441,501,545,605,2023-08-12 14:15:12,2023-08-13 01:47:37,2023-08-12 14:02:55,2023-08-13 01:58:09,692.4167,715.2333,172.1667,14.0194,11.0,60,45,60
traj_0765_gap60_w0,traj_0765,232046486,train,60,60,60,0,60,119,179,2023-08-08 07:43:21,2023-08-09 01:54:50,2023-08-08 07:32:42,2023-08-09 02:18:42,1091.4833,1126.0,124.5333,17.9472,11.45,60,60,60
traj_0765_gap60_w1,traj_0765,232046486,train,60,60,60,213,273,332,392,2023-08-10 10:51:00,2023-08-10 22:16:39,2023-08-10 10:40:44,2023-08-10 22:26:39,685.65,705.9167,115.5333,13.7142,11.0,60,60,60
traj_0765_gap60_w2,traj_0765,232046486,train,60,60,60,426,486,545,605,2023-08-12 11:27:43,2023-08-13 01:47:37,2023-08-12 11:15:38,2023-08-13 01:58:09,859.9,882.5167,172.1667,14.5687,11.0,60,60,60
traj_0766_gap5_w0,traj_0766,229822000,train,5,60,60,0,60,64,124,2023-08-09 00:40:07,2023-08-09 01:05:08,2023-08-09 00:32:49,2023-08-09 01:12:48,25.0167,39.9833,33.3,8.4126,6.975,60,5,60
traj_0766_gap5_w1,traj_0766,229822000,train,5,60,60,556,616,620,680,2023-08-13 03:56:35,2023-08-13 04:25:08,2023-08-13 03:49:09,2023-08-13 04:35:35,28.55,46.4333,27.0,9.2175,8.625,60,5,60
traj_0766_gap5_w2,traj_0766,229822000,train,5,60,60,1111,1171,1175,1235,2023-08-17 02:22:07,2023-08-17 03:01:08,2023-08-17 01:56:46,2023-08-17 03:10:08,39.0167,73.3667,42.6167,10.1372,8.9667,60,5,60
traj_0766_gap10_w0,traj_0766,229822000,train,10,60,60,0,60,69,129,2023-08-09 00:40:07,2023-08-09 01:46:37,2023-08-09 00:32:49,2023-08-09 01:54:08,66.5,81.3167,33.3,8.3991,6.9667,60,10,60
traj_0766_gap10_w1,traj_0766,229822000,train,10,60,60,553,613,622,682,2023-08-13 03:37:07,2023-08-13 04:43:07,2023-08-13 03:28:07,2023-08-13 04:49:09,66.0,81.0333,27.0,9.1627,7.6833,60,10,60
traj_0766_gap10_w2,traj_0766,229822000,train,10,60,60,1106,1166,1175,1235,2023-08-17 01:19:09,2023-08-17 03:01:08,2023-08-17 00:48:37,2023-08-17 03:10:08,101.9833,141.5167,42.6167,10.1992,8.9833,60,10,60
traj_0766_gap15_w0,traj_0766,229822000,train,15,60,60,0,60,74,134,2023-08-09 00:40:07,2023-08-09 02:22:07,2023-08-09 00:32:49,2023-08-09 02:28:08,102.0,115.3167,35.9833,8.7959,6.9917,60,15,60
traj_0766_gap15_w1,traj_0766,229822000,train,15,60,60,550,610,624,684,2023-08-13 03:08:38,2023-08-13 04:55:08,2023-08-13 03:01:07,2023-08-13 05:01:06,106.5,119.9833,27.0,9.2012,7.65,60,15,60
traj_0766_gap15_w2,traj_0766,229822000,train,15,60,60,1101,1161,1175,1235,2023-08-17 00:26:16,2023-08-17 03:01:08,2023-08-17 00:15:58,2023-08-17 03:10:08,154.8667,174.1667,42.6167,10.5004,8.9917,60,15,60
traj_0766_gap30_w0,traj_0766,229822000,train,30,60,60,0,60,89,149,2023-08-09 00:40:07,2023-08-09 04:09:37,2023-08-09 00:32:49,2023-08-09 04:16:08,209.5,223.3167,62.2,9.5209,7.6667,60,30,60
traj_0766_gap30_w1,traj_0766,229822000,train,30,60,60,543,603,632,692,2023-08-13 02:04:08,2023-08-13 05:58:08,2023-08-13 01:55:08,2023-08-13 06:17:49,234.0,262.6833,27.0,9.1218,7.55,60,30,60
traj_0766_gap30_w2,traj_0766,229822000,train,30,60,60,1086,1146,1175,1235,2023-08-16 22:01:10,2023-08-17 03:01:08,2023-08-16 21:55:48,2023-08-17 03:10:08,299.9667,314.3333,42.6167,10.8525,9.0333,60,30,60
traj_0766_gap45_w0,traj_0766,229822000,train,45,60,60,0,60,104,164,2023-08-09 00:40:07,2023-08-09 06:04:08,2023-08-09 00:32:49,2023-08-09 06:13:07,324.0167,340.3,62.2,9.8394,8.5083,60,45,60
traj_0766_gap45_w1,traj_0766,229822000,train,45,60,60,536,596,640,700,2023-08-13 00:55:07,2023-08-13 07:34:07,2023-08-13 00:47:37,2023-08-13 07:49:18,399.0,421.6833,27.0,9.1674,7.55,60,45,60
traj_0766_gap45_w2,traj_0766,229822000,train,45,60,60,1071,1131,1175,1235,2023-08-16 19:28:06,2023-08-17 03:01:08,2023-08-16 19:22:10,2023-08-17 03:10:08,453.0333,467.9667,42.6167,10.7554,9.025,60,45,60
traj_0766_gap60_w0,traj_0766,229822000,train,60,60,60,0,60,119,179,2023-08-09 00:40:07,2023-08-09 08:43:06,2023-08-09 00:32:49,2023-08-09 09:04:07,482.9833,511.3,62.2,10.3723,9.0,60,60,60
traj_0766_gap60_w1,traj_0766,229822000,train,60,60,60,528,588,647,707,2023-08-12 23:52:06,2023-08-13 08:40:09,2023-08-12 23:43:10,2023-08-13 08:49:08,528.05,545.9667,27.0,9.2181,7.6833,60,60,60
traj_0766_gap60_w2,traj_0766,229822000,train,60,60,60,1056,1116,1175,1235,2023-08-16 16:46:08,2023-08-17 03:01:08,2023-08-16 16:31:07,2023-08-17 03:10:08,615.0,639.0167,42.6167,10.5923,9.0167,60,60,60
traj_0767_gap5_w0,traj_0767,311000719,train,5,60,60,0,60,64,124,2023-09-07 11:13:05,2023-09-07 11:54:08,2023-09-07 11:01:11,2023-09-07 12:01:15,41.05,60.0667,36.4,9.206,6.9917,60,5,60
traj_0767_gap5_w1,traj_0767,311000719,train,5,60,60,274,334,338,398,2023-09-09 09:36:08,2023-09-09 10:12:08,2023-09-09 09:30:03,2023-09-09 10:27:11,36.0,57.1333,27.1167,9.8972,9.0167,60,5,60
traj_0767_gap5_w2,traj_0767,311000719,train,5,60,60,547,607,611,671,2023-09-11 01:39:57,2023-09-11 02:28:06,2023-09-11 01:30:54,2023-09-11 02:34:05,48.15,63.1833,24.1,8.4116,6.1167,60,5,60
traj_0767_gap10_w0,traj_0767,311000719,train,10,60,60,0,60,69,129,2023-09-07 11:13:05,2023-09-07 12:46:21,2023-09-07 11:01:11,2023-09-07 12:54:08,93.2667,112.95,36.4,9.1658,6.9333,60,10,60
traj_0767_gap10_w1,traj_0767,311000719,train,10,60,60,271,331,340,400,2023-09-09 09:02:58,2023-09-09 10:42:14,2023-09-09 08:51:08,2023-09-09 10:48:09,99.2667,117.0167,27.1167,9.8543,9.0167,60,10,60
traj_0767_gap10_w2,traj_0767,311000719,train,10,60,60,542,602,611,671,2023-09-11 00:51:50,2023-09-11 02:28:06,2023-09-11 00:45:50,2023-09-11 02:34:05,96.2667,108.25,24.1,8.3417,6.0667,60,10,60
traj_0767_gap15_w0,traj_0767,311000719,train,15,60,60,0,60,74,134,2023-09-07 11:13:05,2023-09-07 13:22:26,2023-09-07 11:01:11,2023-09-07 13:28:29,129.35,147.3,36.4,9.228,7.0833,60,15,60
traj_0767_gap15_w1,traj_0767,311000719,train,15,60,60,268,328,342,402,2023-09-09 08:14:51,2023-09-09 11:03:18,2023-09-09 07:50:45,2023-09-09 11:15:08,168.45,204.3833,30.1,10.125,9.0167,60,15,60
traj_0767_gap15_w2,traj_0767,311000719,train,15,60,60,537,597,611,671,2023-09-11 00:12:43,2023-09-11 02:28:06,2023-09-10 23:58:57,2023-09-11 02:34:05,135.3833,155.1333,24.1,8.3006,6.0667,60,15,60
traj_0767_gap30_w0,traj_0767,311000719,train,30,60,60,0,60,89,149,2023-09-07 11:13:05,2023-09-07 15:19:27,2023-09-07 11:01:11,2023-09-07 15:55:51,246.3667,294.6667,36.4,9.3285,7.7833,60,30,60
traj_0767_gap30_w1,traj_0767,311000719,train,30,60,60,261,321,350,410,2023-09-09 06:48:09,2023-09-09 12:39:09,2023-09-09 06:41:35,2023-09-09 12:54:08,351.0,372.55,30.1,9.9494,8.9833,60,30,60
traj_0767_gap30_w2,traj_0767,311000719,train,30,60,60,522,582,611,671,2023-09-10 21:30:12,2023-09-11 02:28:06,2023-09-10 21:24:11,2023-09-11 02:34:05,297.9,309.9,24.1,8.1457,6.0667,60,30,60
traj_0767_gap45_w0,traj_0767,311000719,train,45,60,60,0,60,104,164,2023-09-07 11:13:05,2023-09-07 18:32:15,2023-09-07 11:01:11,2023-09-07 18:41:17,439.1667,460.1,36.4,9.3561,8.3667,60,45,60
traj_0767_gap45_w1,traj_0767,311000719,train,45,60,60,254,314,358,418,2023-09-09 05:50:29,2023-09-09 14:06:50,2023-09-09 05:41:27,2023-09-09 14:12:09,496.35,510.7,30.1,9.8136,7.5833,60,45,60
traj_0767_gap45_w2,traj_0767,311000719,train,45,60,60,507,567,611,671,2023-09-10 19:23:47,2023-09-11 02:28:06,2023-09-10 19:14:50,2023-09-11 02:34:05,424.3167,439.25,24.1,8.0774,6.0667,60,45,60
traj_0767_gap60_w0,traj_0767,311000719,train,60,60,60,0,60,119,179,2023-09-07 11:13:05,2023-09-07 20:44:04,2023-09-07 11:01:11,2023-09-07 20:50:39,570.9833,589.4667,36.4,9.6139,8.6,60,60,60
traj_0767_gap60_w1,traj_0767,311000719,train,60,60,60,246,306,365,425,2023-09-09 04:38:17,2023-09-09 15:25:02,2023-09-09 04:29:15,2023-09-09 15:30:08,646.75,660.8833,30.1,9.9819,7.7833,60,60,60
traj_0767_gap60_w2,traj_0767,311000719,train,60,60,60,492,552,611,671,2023-09-10 17:08:29,2023-09-11 02:28:06,2023-09-10 17:02:27,2023-09-11 02:34:05,559.6167,571.6333,24.1,8.1303,6.1333,60,60,60
traj_0768_gap5_w0,traj_0768,227143600,train,5,60,60,0,60,64,124,2023-07-07 11:56:29,2023-07-07 12:39:39,2023-07-07 11:44:49,2023-07-07 13:06:10,43.1667,81.35,150.6,21.0169,11.375,60,5,60
traj_0768_gap5_w1,traj_0768,227143600,train,5,60,60,1252,1312,1316,1376,2023-07-27 05:13:07,2023-07-27 07:27:07,2023-07-27 04:12:38,2023-07-27 07:37:27,134.0,204.8167,108.5,22.5241,11.4917,60,5,60
traj_0768_gap5_w2,traj_0768,227143600,train,5,60,60,2504,2564,2568,2628,2023-08-15 00:17:38,2023-08-15 01:19:36,2023-08-15 00:05:27,2023-08-15 01:30:18,61.9667,84.85,47.7,13.9597,11.5333,60,5,60
